Year,Race,Driver,Stint,Compound,StintLength
2021,Monaco Grand Prix,OCO,1,SOFT,37
2021,Monaco Grand Prix,LAT,1,MEDIUM,43
2021,Monaco Grand Prix,BOT,1,SOFT,30
2021,Monaco Grand Prix,GAS,1,SOFT,30
2021,Monaco Grand Prix,HAM,1,SOFT,29
2021,Monaco Grand Prix,LEC,1,SOFT,1
2021,Monaco Grand Prix,GIO,1,SOFT,33
2021,Monaco Grand Prix,MAZ,2,HARD,41
2021,Monaco Grand Prix,VER,2,HARD,44
2021,Monaco Grand Prix,ALO,2,SOFT,32
2021,Monaco Grand Prix,TSU,2,SOFT,13
2021,Monaco Grand Prix,STR,2,SOFT,19
2021,Monaco Grand Prix,SAI,2,HARD,46
2021,Monaco Grand Prix,GAS,2,HARD,48
2021,Monaco Grand Prix,RUS,2,HARD,46
2021,Monaco Grand Prix,RIC,2,HARD,41
2021,Monaco Grand Prix,RAI,2,HARD,34
2021,Monaco Grand Prix,PER,2,HARD,43
2021,Monaco Grand Prix,HAM,2,HARD,38
2021,Monaco Grand Prix,OCO,2,MEDIUM,40
2021,Monaco Grand Prix,NOR,2,HARD,48
2021,Monaco Grand Prix,MSC,2,HARD,38
2021,Monaco Grand Prix,LAT,2,HARD,34
2021,Monaco Grand Prix,GIO,2,HARD,44
2021,Monaco Grand Prix,VET,2,HARD,47
2021,Monaco Grand Prix,HAM,3,SOFT,11
2021,Azerbaijan Grand Prix,ALO,1,SOFT,7
2021,Azerbaijan Grand Prix,RUS,1,MEDIUM,1
2021,Azerbaijan Grand Prix,LAT,1,MEDIUM,9
2021,Azerbaijan Grand Prix,NOR,1,SOFT,7
2021,Azerbaijan Grand Prix,SAI,1,SOFT,10
2021,Azerbaijan Grand Prix,MAZ,1,SOFT,9
2021,Azerbaijan Grand Prix,HAM,1,SOFT,11
2021,Azerbaijan Grand Prix,STR,1,HARD,30
2021,Azerbaijan Grand Prix,RIC,1,SOFT,11
2021,Azerbaijan Grand Prix,GIO,1,SOFT,2
2021,Azerbaijan Grand Prix,TSU,1,SOFT,9
2021,Azerbaijan Grand Prix,GAS,1,SOFT,11
2021,Azerbaijan Grand Prix,MSC,1,SOFT,8
2021,Azerbaijan Grand Prix,VER,1,SOFT,12
2021,Azerbaijan Grand Prix,BOT,1,SOFT,11
2021,Azerbaijan Grand Prix,VET,1,SOFT,18
2021,Azerbaijan Grand Prix,PER,1,SOFT,13
2021,Azerbaijan Grand Prix,OCO,1,SOFT,3
2021,Azerbaijan Grand Prix,RAI,1,MEDIUM,13
2021,Azerbaijan Grand Prix,LEC,1,SOFT,9
2021,Azerbaijan Grand Prix,RAI,2,HARD,34
2021,Azerbaijan Grand Prix,LEC,2,HARD,38
2021,Azerbaijan Grand Prix,RIC,2,HARD,36
2021,Azerbaijan Grand Prix,MAZ,2,HARD,25
2021,Azerbaijan Grand Prix,MSC,2,HARD,26
2021,Azerbaijan Grand Prix,PER,2,HARD,34
2021,Azerbaijan Grand Prix,NOR,2,HARD,40
2021,Azerbaijan Grand Prix,LAT,2,HARD,39
2021,Azerbaijan Grand Prix,ALO,2,HARD,27
2021,Azerbaijan Grand Prix,VET,2,HARD,29
2021,Azerbaijan Grand Prix,VER,2,HARD,34
2021,Azerbaijan Grand Prix,BOT,2,HARD,36
2021,Azerbaijan Grand Prix,RUS,2,HARD,33
2021,Azerbaijan Grand Prix,TSU,2,HARD,38
2021,Azerbaijan Grand Prix,GAS,2,HARD,36
2021,Azerbaijan Grand Prix,GIO,2,HARD,32
2021,Azerbaijan Grand Prix,SAI,2,HARD,37
2021,Azerbaijan Grand Prix,HAM,2,HARD,36
2021,Azerbaijan Grand Prix,TSU,3,HARD,1
2021,Azerbaijan Grand Prix,SAI,3,HARD,1
2021,Azerbaijan Grand Prix,PER,3,HARD,1
2021,Azerbaijan Grand Prix,RIC,3,HARD,1
2021,Azerbaijan Grand Prix,RAI,3,HARD,1
2021,Azerbaijan Grand Prix,RUS,3,HARD,13
2021,Azerbaijan Grand Prix,MSC,3,SOFT,10
2021,Azerbaijan Grand Prix,NOR,3,HARD,1
2021,Azerbaijan Grand Prix,ALO,3,SOFT,13
2021,Azerbaijan Grand Prix,LEC,3,HARD,1
2021,Azerbaijan Grand Prix,BOT,3,SOFT,1
2021,Azerbaijan Grand Prix,VET,3,HARD,1
2021,Azerbaijan Grand Prix,HAM,3,HARD,1
2021,Azerbaijan Grand Prix,GAS,3,HARD,1
2021,Azerbaijan Grand Prix,LAT,3,SOFT,3
2021,Azerbaijan Grand Prix,GIO,3,HARD,13
2021,Azerbaijan Grand Prix,MAZ,3,SOFT,10
2021,Azerbaijan Grand Prix,GIO,4,HARD,1
2021,Azerbaijan Grand Prix,NOR,4,SOFT,3
2021,Azerbaijan Grand Prix,BOT,4,SOFT,3
2021,Azerbaijan Grand Prix,TSU,4,SOFT,3
2021,Azerbaijan Grand Prix,ALO,4,SOFT,1
2021,Azerbaijan Grand Prix,SAI,4,SOFT,3
2021,Azerbaijan Grand Prix,GAS,4,SOFT,3
2021,Azerbaijan Grand Prix,HAM,4,SOFT,3
2021,Azerbaijan Grand Prix,RIC,4,SOFT,3
2021,Azerbaijan Grand Prix,LEC,4,SOFT,3
2021,Azerbaijan Grand Prix,MAZ,4,SOFT,2
2021,Azerbaijan Grand Prix,RAI,4,SOFT,3
2021,Azerbaijan Grand Prix,MSC,4,SOFT,3
2021,Azerbaijan Grand Prix,RUS,4,SOFT,1
2021,Azerbaijan Grand Prix,VET,4,SOFT,3
2021,Azerbaijan Grand Prix,GIO,5,SOFT,3
2021,Azerbaijan Grand Prix,MAZ,5,SOFT,1
2021,Azerbaijan Grand Prix,PER,5,SOFT,3
2021,Azerbaijan Grand Prix,ALO,5,SOFT,3
2021,Azerbaijan Grand Prix,MSC,5,SOFT,1
2021,Azerbaijan Grand Prix,MAZ,6,SOFT,1
2021,Azerbaijan Grand Prix,MAZ,7,SOFT,3
2021,Azerbaijan Grand Prix,MSC,7,SOFT,3
2021,French Grand Prix,ALO,1,MEDIUM,18
2021,French Grand Prix,PER,1,MEDIUM,24
2021,French Grand Prix,OCO,1,HARD,28
2021,French Grand Prix,VET,1,HARD,37
2021,French Grand Prix,NOR,1,MEDIUM,24
2021,French Grand Prix,RUS,1,MEDIUM,17
2021,French Grand Prix,MSC,1,MEDIUM,15
2021,French Grand Prix,MAZ,1,HARD,31
2021,French Grand Prix,SAI,1,MEDIUM,17
2021,French Grand Prix,RIC,1,MEDIUM,16
2021,French Grand Prix,STR,1,HARD,34
2021,French Grand Prix,LEC,1,MEDIUM,14
2021,French Grand Prix,HAM,1,MEDIUM,19
2021,French Grand Prix,TSU,1,MEDIUM,15
2021,French Grand Prix,GIO,1,HARD,28
2021,French Grand Prix,GAS,1,MEDIUM,17
2021,French Grand Prix,VER,1,MEDIUM,18
2021,French Grand Prix,BOT,1,MEDIUM,17
2021,French Grand Prix,LAT,1,MEDIUM,18
2021,French Grand Prix,RAI,1,HARD,33
2021,French Grand Prix,STR,2,SOFT,19
2021,French Grand Prix,SAI,2,HARD,36
2021,French Grand Prix,RUS,2,HARD,35
2021,French Grand Prix,TSU,2,HARD,37
2021,French Grand Prix,RIC,2,HARD,37
2021,French Grand Prix,VER,2,HARD,14
2021,French Grand Prix,NOR,2,HARD,29
2021,French Grand Prix,PER,2,HARD,29
2021,French Grand Prix,OCO,2,MEDIUM,24
2021,French Grand Prix,MSC,2,HARD,37
2021,French Grand Prix,MAZ,2,MEDIUM,21
2021,French Grand Prix,LEC,2,HARD,24
2021,French Grand Prix,LAT,2,HARD,34
2021,French Grand Prix,HAM,2,HARD,34
2021,French Grand Prix,GIO,2,MEDIUM,24
2021,French Grand Prix,GAS,2,HARD,36
2021,French Grand Prix,BOT,2,HARD,36
2021,French Grand Prix,ALO,2,HARD,35
2021,French Grand Prix,RAI,2,MEDIUM,19
2021,French Grand Prix,VET,2,MEDIUM,16
2021,French Grand Prix,LEC,3,MEDIUM,14
2021,French Grand Prix,VER,3,MEDIUM,21
2021,Styrian Grand Prix,ALO,1,SOFT,27
2021,Styrian Grand Prix,PER,1,SOFT,26
2021,Styrian Grand Prix,RIC,1,MEDIUM,41
2021,Styrian Grand Prix,OCO,1,MEDIUM,36
2021,Styrian Grand Prix,VET,1,MEDIUM,27
2021,Styrian Grand Prix,NOR,1,SOFT,31
2021,Styrian Grand Prix,MSC,1,MEDIUM,33
2021,Styrian Grand Prix,RUS,1,MEDIUM,25
2021,Styrian Grand Prix,MAZ,1,MEDIUM,21
2021,Styrian Grand Prix,SAI,1,MEDIUM,41
2021,Styrian Grand Prix,STR,1,SOFT,28
2021,Styrian Grand Prix,LEC,1,SOFT,1
2021,Styrian Grand Prix,TSU,1,SOFT,26
2021,Styrian Grand Prix,HAM,1,MEDIUM,28
2021,Styrian Grand Prix,GIO,1,MEDIUM,23
2021,Styrian Grand Prix,GAS,1,SOFT,1
2021,Styrian Grand Prix,VER,1,MEDIUM,29
2021,Styrian Grand Prix,BOT,1,MEDIUM,27
2021,Styrian Grand Prix,LAT,1,MEDIUM,1
2021,Styrian Grand Prix,RAI,1,HARD,36
2021,Styrian Grand Prix,SAI,2,HARD,29
2021,Styrian Grand Prix,RAI,2,MEDIUM,34
2021,Styrian Grand Prix,STR,2,HARD,42
2021,Styrian Grand Prix,RUS,2,HARD,1
2021,Styrian Grand Prix,TSU,2,HARD,44
2021,Styrian Grand Prix,RIC,2,HARD,29
2021,Styrian Grand Prix,VER,2,HARD,42
2021,Styrian Grand Prix,NOR,2,HARD,39
2021,Styrian Grand Prix,PER,2,HARD,28
2021,Styrian Grand Prix,OCO,2,HARD,34
2021,Styrian Grand Prix,MSC,2,HARD,36
2021,Styrian Grand Prix,MAZ,2,HARD,47
2021,Styrian Grand Prix,LEC,2,HARD,36
2021,Styrian Grand Prix,LAT,2,SOFT,24
2021,Styrian Grand Prix,HAM,2,HARD,41
2021,Styrian Grand Prix,GIO,2,HARD,47
2021,Styrian Grand Prix,BOT,2,HARD,44
2021,Styrian Grand Prix,ALO,2,HARD,43
2021,Styrian Grand Prix,VET,2,HARD,43
2021,Styrian Grand Prix,LEC,3,MEDIUM,33
2021,Styrian Grand Prix,RUS,3,HARD,10
2021,Styrian Grand Prix,LAT,3,HARD,43
2021,Styrian Grand Prix,HAM,3,SOFT,2
2021,Styrian Grand Prix,PER,3,MEDIUM,17
2021,Austrian Grand Prix,ALO,1,MEDIUM,32
2021,Austrian Grand Prix,OCO,1,MEDIUM,1
2021,Austrian Grand Prix,NOR,1,MEDIUM,30
2021,Austrian Grand Prix,RIC,1,MEDIUM,29
2021,Austrian Grand Prix,MSC,1,MEDIUM,34
2021,Austrian Grand Prix,RUS,1,MEDIUM,30
2021,Austrian Grand Prix,MAZ,1,MEDIUM,27
2021,Austrian Grand Prix,LEC,1,MEDIUM,34
2021,Austrian Grand Prix,SAI,1,HARD,48
2021,Austrian Grand Prix,PER,1,MEDIUM,32
2021,Austrian Grand Prix,STR,1,SOFT,14
2021,Austrian Grand Prix,LAT,1,MEDIUM,33
2021,Austrian Grand Prix,TSU,1,SOFT,12
2021,Austrian Grand Prix,GIO,1,MEDIUM,1
2021,Austrian Grand Prix,VER,1,MEDIUM,32
2021,Austrian Grand Prix,GAS,1,SOFT,13
2021,Austrian Grand Prix,BOT,1,MEDIUM,30
2021,Austrian Grand Prix,VET,1,SOFT,17
2021,Austrian Grand Prix,HAM,1,MEDIUM,31
2021,Austrian Grand Prix,RAI,1,HARD,37
2021,Austrian Grand Prix,SAI,2,MEDIUM,23
2021,Austrian Grand Prix,STR,2,HARD,32
2021,Austrian Grand Prix,RUS,2,HARD,40
2021,Austrian Grand Prix,TSU,2,HARD,39
2021,Austrian Grand Prix,RIC,2,HARD,42
2021,Austrian Grand Prix,VER,2,HARD,28
2021,Austrian Grand Prix,RAI,2,MEDIUM,33
2021,Austrian Grand Prix,NOR,2,HARD,41
2021,Austrian Grand Prix,VET,2,HARD,32
2021,Austrian Grand Prix,MSC,2,HARD,35
2021,Austrian Grand Prix,ALO,2,HARD,38
2021,Austrian Grand Prix,MAZ,2,HARD,18
2021,Austrian Grand Prix,LEC,2,HARD,37
2021,Austrian Grand Prix,LAT,2,HARD,37
2021,Austrian Grand Prix,HAM,2,HARD,22
2021,Austrian Grand Prix,BOT,2,HARD,41
2021,Austrian Grand Prix,PER,2,HARD,39
2021,Austrian Grand Prix,GIO,2,HARD,28
2021,Austrian Grand Prix,GAS,2,HARD,32
2021,Austrian Grand Prix,VER,3,HARD,11
2021,Austrian Grand Prix,STR,3,HARD,24
2021,Austrian Grand Prix,GAS,3,HARD,26
2021,Austrian Grand Prix,GIO,3,HARD,41
2021,Austrian Grand Prix,HAM,3,HARD,18
2021,Austrian Grand Prix,MAZ,3,HARD,24
2021,Austrian Grand Prix,TSU,3,HARD,19
2021,Austrian Grand Prix,VET,3,HARD,21
2021,British Grand Prix,ALO,1,MEDIUM,2
2021,British Grand Prix,RAI,1,MEDIUM,2
2021,British Grand Prix,RUS,1,MEDIUM,2
2021,British Grand Prix,PER,1,HARD,2
2021,British Grand Prix,SAI,1,MEDIUM,2
2021,British Grand Prix,OCO,1,MEDIUM,2
2021,British Grand Prix,NOR,1,MEDIUM,2
2021,British Grand Prix,MSC,1,MEDIUM,2
2021,British Grand Prix,MAZ,1,MEDIUM,2
2021,British Grand Prix,RIC,1,MEDIUM,2
2021,British Grand Prix,LEC,1,MEDIUM,2
2021,British Grand Prix,LAT,1,MEDIUM,2
2021,British Grand Prix,HAM,1,MEDIUM,2
2021,British Grand Prix,STR,1,MEDIUM,2
2021,British Grand Prix,GAS,1,MEDIUM,2
2021,British Grand Prix,VET,1,MEDIUM,2
2021,British Grand Prix,GIO,1,MEDIUM,2
2021,British Grand Prix,BOT,1,MEDIUM,2
2021,British Grand Prix,VER,1,MEDIUM,1
2021,British Grand Prix,TSU,1,MEDIUM,2
2021,British Grand Prix,RAI,2,MEDIUM,16
2021,British Grand Prix,ALO,2,MEDIUM,22
2021,British Grand Prix,RUS,2,MEDIUM,16
2021,British Grand Prix,PER,2,HARD,16
2021,British Grand Prix,BOT,2,MEDIUM,20
2021,British Grand Prix,OCO,2,MEDIUM,17
2021,British Grand Prix,VET,2,MEDIUM,16
2021,British Grand Prix,NOR,2,MEDIUM,19
2021,British Grand Prix,HAM,2,MEDIUM,25
2021,British Grand Prix,MSC,2,MEDIUM,22
2021,British Grand Prix,GAS,2,MEDIUM,26
2021,British Grand Prix,MAZ,2,MEDIUM,23
2021,British Grand Prix,TSU,2,MEDIUM,28
2021,British Grand Prix,LEC,2,MEDIUM,27
2021,British Grand Prix,STR,2,MEDIUM,21
2021,British Grand Prix,LAT,2,MEDIUM,17
2021,British Grand Prix,GIO,2,MEDIUM,21
2021,British Grand Prix,SAI,2,MEDIUM,26
2021,British Grand Prix,RIC,2,MEDIUM,18
2021,British Grand Prix,SAI,3,HARD,24
2021,British Grand Prix,TSU,3,HARD,22
2021,British Grand Prix,RUS,3,HARD,33
2021,British Grand Prix,STR,3,HARD,29
2021,British Grand Prix,RIC,3,HARD,32
2021,British Grand Prix,NOR,3,HARD,31
2021,British Grand Prix,PER,3,MEDIUM,20
2021,British Grand Prix,OCO,3,HARD,33
2021,British Grand Prix,MSC,3,HARD,27
2021,British Grand Prix,MAZ,3,HARD,26
2021,British Grand Prix,LEC,3,HARD,23
2021,British Grand Prix,LAT,3,HARD,32
2021,British Grand Prix,HAM,3,HARD,25
2021,British Grand Prix,GIO,3,HARD,28
2021,British Grand Prix,GAS,3,HARD,18
2021,British Grand Prix,BOT,3,HARD,30
2021,British Grand Prix,ALO,3,HARD,28
2021,British Grand Prix,RAI,3,HARD,33
2021,British Grand Prix,VET,3,HARD,22
2021,British Grand Prix,PER,4,MEDIUM,10
2021,British Grand Prix,GAS,4,SOFT,6
2021,British Grand Prix,PER,5,SOFT,3
2021,Hungarian Grand Prix,ALO,1,INTERMEDIATE,2
2021,Hungarian Grand Prix,VET,1,INTERMEDIATE,2
2021,Hungarian Grand Prix,VER,1,INTERMEDIATE,1
2021,Hungarian Grand Prix,TSU,1,INTERMEDIATE,2
2021,Hungarian Grand Prix,STR,1,INTERMEDIATE,1
2021,Hungarian Grand Prix,SAI,1,INTERMEDIATE,2
2021,Hungarian Grand Prix,RUS,1,INTERMEDIATE,2
2021,Hungarian Grand Prix,RIC,1,INTERMEDIATE,2
2021,Hungarian Grand Prix,RAI,1,INTERMEDIATE,2
2021,Hungarian Grand Prix,PER,1,INTERMEDIATE,1
2021,Hungarian Grand Prix,NOR,1,INTERMEDIATE,1
2021,Hungarian Grand Prix,MSC,1,INTERMEDIATE,2
2021,Hungarian Grand Prix,MAZ,1,INTERMEDIATE,1
2021,Hungarian Grand Prix,LEC,1,INTERMEDIATE,1
2021,Hungarian Grand Prix,LAT,1,INTERMEDIATE,2
2021,Hungarian Grand Prix,HAM,1,INTERMEDIATE,2
2021,Hungarian Grand Prix,OCO,1,INTERMEDIATE,2
2021,Hungarian Grand Prix,BOT,1,INTERMEDIATE,1
2021,Hungarian Grand Prix,GAS,1,INTERMEDIATE,2
2021,Hungarian Grand Prix,GIO,1,MEDIUM,1
2021,Hungarian Grand Prix,HAM,2,INTERMEDIATE,2
2021,Hungarian Grand Prix,RUS,2,INTERMEDIATE,1
2021,Hungarian Grand Prix,GAS,2,INTERMEDIATE,1
2021,Hungarian Grand Prix,RIC,2,INTERMEDIATE,1
2021,Hungarian Grand Prix,RAI,2,INTERMEDIATE,1
2021,Hungarian Grand Prix,TSU,2,INTERMEDIATE,1
2021,Hungarian Grand Prix,OCO,2,INTERMEDIATE,1
2021,Hungarian Grand Prix,NOR,2,INTERMEDIATE,1
2021,Hungarian Grand Prix,MSC,2,INTERMEDIATE,1
2021,Hungarian Grand Prix,SAI,2,INTERMEDIATE,1
2021,Hungarian Grand Prix,MAZ,2,INTERMEDIATE,1
2021,Hungarian Grand Prix,VER,2,INTERMEDIATE,1
2021,Hungarian Grand Prix,VET,2,INTERMEDIATE,1
2021,Hungarian Grand Prix,ALO,2,INTERMEDIATE,1
2021,Hungarian Grand Prix,GIO,2,INTERMEDIATE,1
2021,Hungarian Grand Prix,LAT,2,INTERMEDIATE,1
2021,Hungarian Grand Prix,MAZ,3,INTERMEDIATE,1
2021,Hungarian Grand Prix,SAI,3,MEDIUM,29
2021,Hungarian Grand Prix,RUS,3,MEDIUM,18
2021,Hungarian Grand Prix,HAM,3,MEDIUM,15
2021,Hungarian Grand Prix,RIC,3,MEDIUM,17
2021,Hungarian Grand Prix,GAS,3,MEDIUM,27
2021,Hungarian Grand Prix,RAI,3,MEDIUM,12
2021,Hungarian Grand Prix,TSU,3,MEDIUM,19
2021,Hungarian Grand Prix,OCO,3,MEDIUM,34
2021,Hungarian Grand Prix,VER,3,INTERMEDIATE,1
2021,Hungarian Grand Prix,GIO,3,INTERMEDIATE,1
2021,Hungarian Grand Prix,ALO,3,MEDIUM,36
2021,Hungarian Grand Prix,MSC,3,MEDIUM,31
2021,Hungarian Grand Prix,LAT,3,MEDIUM,20
2021,Hungarian Grand Prix,VET,3,MEDIUM,33
2021,Hungarian Grand Prix,ALO,4,HARD,31
2021,Hungarian Grand Prix,VER,4,MEDIUM,17
2021,Hungarian Grand Prix,TSU,4,HARD,48
2021,Hungarian Grand Prix,SAI,4,HARD,38
2021,Hungarian Grand Prix,VET,4,HARD,34
2021,Hungarian Grand Prix,RIC,4,HARD,49
2021,Hungarian Grand Prix,RAI,4,HARD,38
2021,Hungarian Grand Prix,GAS,4,HARD,38
2021,Hungarian Grand Prix,OCO,4,HARD,33
2021,Hungarian Grand Prix,MSC,4,HARD,35
2021,Hungarian Grand Prix,GIO,4,MEDIUM,8
2021,Hungarian Grand Prix,LAT,4,HARD,47
2021,Hungarian Grand Prix,HAM,4,HARD,28
2021,Hungarian Grand Prix,RUS,4,HARD,49
2021,Hungarian Grand Prix,GAS,5,SOFT,2
2021,Hungarian Grand Prix,GIO,5,MEDIUM,22
2021,Hungarian Grand Prix,VER,5,HARD,20
2021,Hungarian Grand Prix,HAM,5,MEDIUM,23
2021,Hungarian Grand Prix,RAI,5,SOFT,16
2021,Hungarian Grand Prix,GIO,6,HARD,36
2021,Hungarian Grand Prix,VER,6,MEDIUM,30
2021,Belgian Grand Prix,ALO,1,UNKNOWN,3
2021,Belgian Grand Prix,TSU,1,UNKNOWN,3
2021,Belgian Grand Prix,STR,1,UNKNOWN,3
2021,Belgian Grand Prix,SAI,1,UNKNOWN,3
2021,Belgian Grand Prix,RIC,1,UNKNOWN,3
2021,Belgian Grand Prix,PER,1,UNKNOWN,3
2021,Belgian Grand Prix,OCO,1,UNKNOWN,3
2021,Belgian Grand Prix,NOR,1,UNKNOWN,3
2021,Belgian Grand Prix,LEC,1,UNKNOWN,3
2021,Belgian Grand Prix,HAM,1,UNKNOWN,3
2021,Belgian Grand Prix,GAS,1,UNKNOWN,3
2021,Belgian Grand Prix,BOT,1,UNKNOWN,3
2021,Belgian Grand Prix,VET,1,UNKNOWN,3
2021,Belgian Grand Prix,MSC,2,WET,3
2021,Belgian Grand Prix,VER,2,WET,3
2021,Belgian Grand Prix,LAT,2,WET,3
2021,Belgian Grand Prix,RUS,2,WET,3
2021,Belgian Grand Prix,GIO,2,WET,3
2021,Belgian Grand Prix,MAZ,2,WET,3
2021,Belgian Grand Prix,RAI,3,WET,3
2021,Dutch Grand Prix,ALO,1,SOFT,33
2021,Dutch Grand Prix,SAI,1,SOFT,31
2021,Dutch Grand Prix,TSU,1,SOFT,31
2021,Dutch Grand Prix,RUS,1,MEDIUM,27
2021,Dutch Grand Prix,RIC,1,SOFT,30
2021,Dutch Grand Prix,PER,1,HARD,8
2021,Dutch Grand Prix,OCO,1,SOFT,31
2021,Dutch Grand Prix,NOR,1,MEDIUM,42
2021,Dutch Grand Prix,MSC,1,SOFT,4
2021,Dutch Grand Prix,STR,1,SOFT,27
2021,Dutch Grand Prix,LEC,1,SOFT,34
2021,Dutch Grand Prix,LAT,1,MEDIUM,23
2021,Dutch Grand Prix,KUB,1,MEDIUM,40
2021,Dutch Grand Prix,MAZ,1,MEDIUM,33
2021,Dutch Grand Prix,BOT,1,SOFT,31
2021,Dutch Grand Prix,HAM,1,SOFT,20
2021,Dutch Grand Prix,VET,1,SOFT,10
2021,Dutch Grand Prix,GIO,1,SOFT,27
2021,Dutch Grand Prix,GAS,1,SOFT,24
2021,Dutch Grand Prix,VER,1,SOFT,21
2021,Dutch Grand Prix,VER,2,MEDIUM,19
2021,Dutch Grand Prix,SAI,2,HARD,40
2021,Dutch Grand Prix,ALO,2,MEDIUM,38
2021,Dutch Grand Prix,RUS,2,HARD,41
2021,Dutch Grand Prix,BOT,2,MEDIUM,36
2021,Dutch Grand Prix,RIC,2,HARD,41
2021,Dutch Grand Prix,TSU,2,MEDIUM,17
2021,Dutch Grand Prix,PER,2,MEDIUM,39
2021,Dutch Grand Prix,GAS,2,MEDIUM,47
2021,Dutch Grand Prix,NOR,2,HARD,29
2021,Dutch Grand Prix,VET,2,HARD,34
2021,Dutch Grand Prix,MSC,2,HARD,26
2021,Dutch Grand Prix,GIO,2,MEDIUM,6
2021,Dutch Grand Prix,MAZ,2,HARD,8
2021,Dutch Grand Prix,LEC,2,HARD,37
2021,Dutch Grand Prix,LAT,2,HARD,47
2021,Dutch Grand Prix,HAM,2,MEDIUM,19
2021,Dutch Grand Prix,KUB,2,HARD,30
2021,Dutch Grand Prix,OCO,2,MEDIUM,40
2021,Dutch Grand Prix,STR,2,HARD,43
2021,Dutch Grand Prix,VER,3,HARD,32
2021,Dutch Grand Prix,MSC,3,MEDIUM,39
2021,Dutch Grand Prix,PER,3,SOFT,24
2021,Dutch Grand Prix,HAM,3,MEDIUM,31
2021,Dutch Grand Prix,GIO,3,HARD,37
2021,Dutch Grand Prix,BOT,3,SOFT,5
2021,Dutch Grand Prix,RUS,3,SOFT,1
2021,Dutch Grand Prix,VET,3,MEDIUM,26
2021,Dutch Grand Prix,HAM,4,SOFT,2
2021,Italian Grand Prix,ALO,1,MEDIUM,25
2021,Italian Grand Prix,OCO,1,MEDIUM,26
2021,Italian Grand Prix,RIC,1,MEDIUM,22
2021,Italian Grand Prix,NOR,1,MEDIUM,24
2021,Italian Grand Prix,MSC,1,MEDIUM,23
2021,Italian Grand Prix,RUS,1,MEDIUM,26
2021,Italian Grand Prix,SAI,1,MEDIUM,26
2021,Italian Grand Prix,MAZ,1,MEDIUM,24
2021,Italian Grand Prix,LEC,1,MEDIUM,26
2021,Italian Grand Prix,LAT,1,MEDIUM,23
2021,Italian Grand Prix,STR,1,MEDIUM,25
2021,Italian Grand Prix,KUB,1,HARD,26
2021,Italian Grand Prix,HAM,1,HARD,25
2021,Italian Grand Prix,TSU,1,MEDIUM,1
2021,Italian Grand Prix,VER,1,MEDIUM,23
2021,Italian Grand Prix,GIO,1,MEDIUM,1
2021,Italian Grand Prix,GAS,1,HARD,3
2021,Italian Grand Prix,BOT,1,HARD,26
2021,Italian Grand Prix,VET,1,MEDIUM,22
2021,Italian Grand Prix,PER,1,MEDIUM,26
2021,Italian Grand Prix,PER,2,HARD,27
2021,Italian Grand Prix,SAI,2,HARD,27
2021,Italian Grand Prix,RUS,2,HARD,27
2021,Italian Grand Prix,RIC,2,HARD,31
2021,Italian Grand Prix,VER,2,HARD,2
2021,Italian Grand Prix,STR,2,HARD,28
2021,Italian Grand Prix,MSC,2,HARD,30
2021,Italian Grand Prix,NOR,2,HARD,29
2021,Italian Grand Prix,VET,2,HARD,4
2021,Italian Grand Prix,MAZ,2,SOFT,4
2021,Italian Grand Prix,LEC,2,HARD,27
2021,Italian Grand Prix,LAT,2,HARD,30
2021,Italian Grand Prix,KUB,2,MEDIUM,27
2021,Italian Grand Prix,GIO,2,HARD,24
2021,Italian Grand Prix,BOT,2,MEDIUM,27
2021,Italian Grand Prix,ALO,2,HARD,28
2021,Italian Grand Prix,OCO,2,HARD,27
2021,Italian Grand Prix,MAZ,3,HARD,11
2021,Italian Grand Prix,GIO,3,MEDIUM,28
2021,Italian Grand Prix,VET,3,MEDIUM,27
2021,Italian Grand Prix,MAZ,4,SOFT,2
2021,Russian Grand Prix,ALO,1,HARD,36
2021,Russian Grand Prix,PER,1,HARD,36
2021,Russian Grand Prix,NOR,1,MEDIUM,28
2021,Russian Grand Prix,MSC,1,MEDIUM,20
2021,Russian Grand Prix,RAI,1,MEDIUM,15
2021,Russian Grand Prix,MAZ,1,MEDIUM,14
2021,Russian Grand Prix,RIC,1,MEDIUM,22
2021,Russian Grand Prix,LEC,1,HARD,35
2021,Russian Grand Prix,RUS,1,MEDIUM,13
2021,Russian Grand Prix,LAT,1,MEDIUM,13
2021,Russian Grand Prix,SAI,1,MEDIUM,14
2021,Russian Grand Prix,HAM,1,MEDIUM,26
2021,Russian Grand Prix,OCO,1,MEDIUM,15
2021,Russian Grand Prix,STR,1,MEDIUM,12
2021,Russian Grand Prix,GIO,1,HARD,36
2021,Russian Grand Prix,TSU,1,MEDIUM,13
2021,Russian Grand Prix,GAS,1,HARD,33
2021,Russian Grand Prix,VER,1,HARD,26
2021,Russian Grand Prix,BOT,1,HARD,28
2021,Russian Grand Prix,VET,1,MEDIUM,26
2021,Russian Grand Prix,VET,2,HARD,24
2021,Russian Grand Prix,STR,2,HARD,36
2021,Russian Grand Prix,RIC,2,HARD,26
2021,Russian Grand Prix,TSU,2,HARD,34
2021,Russian Grand Prix,RAI,2,HARD,32
2021,Russian Grand Prix,PER,2,MEDIUM,14
2021,Russian Grand Prix,VER,2,MEDIUM,22
2021,Russian Grand Prix,SAI,2,HARD,34
2021,Russian Grand Prix,RUS,2,HARD,34
2021,Russian Grand Prix,OCO,2,HARD,35
